date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:39:13	4777/4777	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/6928cd0a3a8ac9b974265002ada0df4c.js?ver=f4273	/abc/duhocTDJ.vn/wp-content/litespeed/js/6928cd0a3a8ac9b974265002ada0df4cd772.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:13	9142/9142	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/2000c956c58675bf4f1885b4b7f389e3.js?ver=37ead	/abc/duhocTDJ.vn/wp-content/litespeed/js/2000c956c58675bf4f1885b4b7f389e3ed6e.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:14	12513/12513	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/2d37b1ffe99f208a2700fd2b6b84de42.js?ver=5c0a3	/abc/duhocTDJ.vn/wp-content/litespeed/js/2d37b1ffe99f208a2700fd2b6b84de427511.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:14	13453/13453	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/190d282cfb86f6dc8ebe15e9bc2b7aa8.js?ver=fedc5	/abc/duhocTDJ.vn/wp-content/litespeed/js/190d282cfb86f6dc8ebe15e9bc2b7aa8b365.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:14	1500/1500	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/e63cfc6f9edec8736c3993476b1e8eb4.js?ver=730a8	/abc/duhocTDJ.vn/wp-content/litespeed/js/e63cfc6f9edec8736c3993476b1e8eb41f18.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:14	1611/1611	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/7f339bb323ca0e1438c46ff1d28e37bf.js?ver=ad868	/abc/duhocTDJ.vn/wp-content/litespeed/js/7f339bb323ca0e1438c46ff1d28e37bf3940.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:15	53857/53857	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:38:38%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/644f09bfa30ae71c3a946a44e4154320.js?ver=5b357	/abc/duhocTDJ.vn/wp-content/litespeed/js/644f09bfa30ae71c3a946a44e415432032eb.js	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:39:16	2138/2138	---M-Z	200	added ('OK')	application/json	etag:%221229-1736602754;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan%2Fhe-tu-tuc%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed0fe6.json	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-tu-tuc/)
20:39:16	77716/77716	---MCZ	200	added ('OK')	application/json	etag:%221228-1736602754;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/pages/71	/abc/duhocTDJ.vn/wp-json/wp/v2/pages/71.json	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-tu-tuc/)
20:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:15%20GMT	https://duhocTDJ.vn/?p=71	/abc/duhocTDJ.vn/index6cf3.html	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-tu-tuc/)
20:39:16	2295/2295	---M-Z	200	added ('OK')	text/xml	etag:%221230-1736602755;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan%2Fhe-tu-tuc%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedfe03	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-tu-tuc/)
20:39:17	81865/81865	---MCZ	200	added ('OK')	application/json	etag:%221231-1736602755;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/pages/67	/abc/duhocTDJ.vn/wp-json/wp/v2/pages/67.json	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-ngon-ngu/)
20:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:16%20GMT	https://duhocTDJ.vn/?p=67	/abc/duhocTDJ.vn/index96f1.html	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-ngon-ngu/)
20:39:17	2148/2148	---M-Z	200	added ('OK')	application/json	etag:%221232-1736602756;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan%2Fhe-ngon-ngu%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed432e.json	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-ngon-ngu/)
20:39:18	2305/2305	---M-Z	200	added ('OK')	text/xml	etag:%221234-1736602756;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan%2Fhe-ngon-ngu%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedf542	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-ngon-ngu/)
20:39:18	75894/75894	---MCZ	200	added ('OK')	application/json	etag:%221235-1736602757;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/pages/69	/abc/duhocTDJ.vn/wp-json/wp/v2/pages/69.json	(from https://duhocTDJ.vn/du-hoc-dai-loan/du-hoc-he-cao-hoc/)
20:39:19	2178/2178	---M-Z	200	added ('OK')	application/json	etag:%221236-1736602757;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan%2Fdu-hoc-he-cao-hoc%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedbfa7.json	(from https://duhocTDJ.vn/du-hoc-dai-loan/du-hoc-he-cao-hoc/)
20:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:17%20GMT	https://duhocTDJ.vn/?p=69	/abc/duhocTDJ.vn/indexe2dc.html	(from https://duhocTDJ.vn/du-hoc-dai-loan/du-hoc-he-cao-hoc/)
20:39:19	2341/2341	---M-Z	200	added ('OK')	text/xml	etag:%221237-1736602758;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan%2Fdu-hoc-he-cao-hoc%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed2cd9	(from https://duhocTDJ.vn/du-hoc-dai-loan/du-hoc-he-cao-hoc/)
20:39:20	24252/24252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2017:05:26%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/call-white.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/call-white.png	(from https://duhocTDJ.vn/tin-tuc/)
20:39:20	113197/113197	---MCZ	200	added ('OK')	text/html	etag:%221240-1736602759;gz%22	https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/	/abc/duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/index.html	(from https://duhocTDJ.vn/tin-tuc/)
20:39:21	126093/126093	---MCZ	200	added ('OK')	text/html	etag:%221239-1736602759;gz%22	https://duhocTDJ.vn/tin-tuc/page/2/	/abc/duhocTDJ.vn/tin-tuc/page/2/index.html	(from https://duhocTDJ.vn/tin-tuc/)
20:39:21	33042/33042	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:39:19%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/ade9a6a4f7c8435027dd1028f2551fa8.js?ver=f0515	/abc/duhocTDJ.vn/wp-content/litespeed/js/ade9a6a4f7c8435027dd1028f2551fa86986.js	(from https://duhocTDJ.vn/tin-tuc/)
20:39:21	114534/114534	---MCZ	200	added ('OK')	text/html	etag:%221241-1736602759;gz%22	https://duhocTDJ.vn/tin-tuc/page/3/	/abc/duhocTDJ.vn/tin-tuc/page/3/index.html	(from https://duhocTDJ.vn/tin-tuc/)
20:39:22	655/655	---M-Z	200	added ('OK')	application/json	etag:%221242-1736602760;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/categories/8	/abc/duhocTDJ.vn/wp-json/wp/v2/categories/8.json	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:39:25	126001/126001	---MCZ	200	added ('OK')	text/html	etag:%221243-1736602761;gz%22	https://duhocTDJ.vn/cam-nang-du-hoc/page/2/	/abc/duhocTDJ.vn/cam-nang-du-hoc/page/2/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:39:25	105466/105466	---MCZ	200	added ('OK')	text/html	etag:%221244-1736602761;gz%22	https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:39:25	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/cam-nang-du-hoc/feed/	/abc/duhocTDJ.vn/cam-nang-du-hoc/feed/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:39:26	105112/105112	---MCZ	200	added ('OK')	text/html	etag:%221246-1736602764;gz%22	https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/	/abc/duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:39:26	630/630	---M-Z	200	added ('OK')	application/json	etag:%221247-1736602764;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/categories/9	/abc/duhocTDJ.vn/wp-json/wp/v2/categories/9.json	(from https://duhocTDJ.vn/su-kien/)
20:39:27	107630/107630	---MCZ	200	added ('OK')	text/html	etag:%221248-1736602764;gz%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:39:27	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/su-kien/feed/	/abc/duhocTDJ.vn/su-kien/feed/index.html	(from https://duhocTDJ.vn/su-kien/)
20:39:27	11300/11300	---MCZ	200	added ('OK')	application/json	etag:%221249-1736602765;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/pages/1622	/abc/duhocTDJ.vn/wp-json/wp/v2/pages/1622.json	(from https://duhocTDJ.vn/lien-he/)
20:39:27	2079/2079	---M-Z	200	added ('OK')	application/json	etag:%221250-1736602766;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Flien-he%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedebc2.json	(from https://duhocTDJ.vn/lien-he/)
20:39:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:26%20GMT	https://duhocTDJ.vn/?p=1622	/abc/duhocTDJ.vn/index3492.html	(from https://duhocTDJ.vn/lien-he/)
20:39:28	2232/2232	---M-Z	200	added ('OK')	text/xml	etag:%221251-1736602767;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Flien-he%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed6869	(from https://duhocTDJ.vn/lien-he/)
20:39:29	401/401	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2013:39:24%20GMT	https://duhocTDJ.vn/wp-content/litespeed/css/0b40fddf829cdb90510a17ff7eb91064.css?ver=ef6a9	/abc/duhocTDJ.vn/wp-content/litespeed/css/0b40fddf829cdb90510a17ff7eb91064d29d.css	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:29	33800/33800	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2013:39:24%20GMT	https://duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436c.css?ver=9bc24	/abc/duhocTDJ.vn/wp-content/litespeed/css/482931dac246625f1592c5117402436cfbc2.css	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:29	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:30	42099/42099	---MCZ	200	added ('OK')	application/json	etag:%221252-1736602768;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3584	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3584.json	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:30	2475/2475	---M-Z	200	added ('OK')	application/json	etag:%221253-1736602769;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fkham-pha-chi-phi-di-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed65ce.json	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:29%20GMT	https://duhocTDJ.vn/?p=3584	/abc/duhocTDJ.vn/indexd1ba.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:30	2672/2672	---M-Z	200	added ('OK')	text/xml	etag:%221254-1736602769;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fkham-pha-chi-phi-di-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed5aa7	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:31	2368/2368	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:39:24%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/6548d65564785a290c4372655eb3e34f.js?ver=48d72	/abc/duhocTDJ.vn/wp-content/litespeed/js/6548d65564785a290c4372655eb3e34f7b32.js	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:32	25861/25861	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jan%202025%2013:39:24%20GMT	https://duhocTDJ.vn/wp-content/litespeed/js/4fe0be3aa84d618286ee7f55703ed4a7.js?ver=4df5e	/abc/duhocTDJ.vn/wp-content/litespeed/js/4fe0be3aa84d618286ee7f55703ed4a7e014.js	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:34	106972/106972	---MCZ	200	added ('OK')	text/html	etag:%221255-1736602770;gz%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:34	110654/110654	---MCZ	200	added ('OK')	text/html	etag:%221256-1736602772;gz%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:35	307582/307582	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202023%2008:41:37%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1-1697186738.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1-1697186738.jpg	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:39:35	45823/45823	---MCZ	200	added ('OK')	application/json	etag:%221257-1736602773;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3576	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3576.json	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:39:35	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/feed/	/abc/duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/feed/index.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:39:35	2496/2496	---M-Z	200	added ('OK')	application/json	etag:%221258-1736602774;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Flieu-co-nen-di-du-hoc-dai-loan-khong%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed0432.json	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:39:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:34%20GMT	https://duhocTDJ.vn/?p=3576	/abc/duhocTDJ.vn/index5dea.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:39:36	2699/2699	---M-Z	200	added ('OK')	text/xml	etag:%221259-1736602774;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Flieu-co-nen-di-du-hoc-dai-loan-khong%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedbd2e	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:39:37	324356/324356	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202023%2004:42:12%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1697172348.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1697172348.jpg	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:39:37	49138/49138	---MCZ	200	added ('OK')	application/json	etag:%221260-1736602775;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3460	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3460.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:37	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:37	2503/2503	---M-Z	200	added ('OK')	application/json	etag:%221261-1736602776;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-2023-va-nhung-dieu-can-biet%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed3c6b.json	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:36%20GMT	https://duhocTDJ.vn/?p=3460	/abc/duhocTDJ.vn/indexdac6.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:38	2724/2724	---M-Z	200	added ('OK')	text/xml	etag:%221262-1736602776;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-dai-loan-2023-va-nhung-dieu-can-biet%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed52c2	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:40	259003/259003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202023%2007:19:12%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692937730.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692937730.jpg	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:40	114630/114630	---MCZ	200	added ('OK')	text/html	etag:%221263-1736602777;gz%22	https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:37%20GMT	https://duhocTDJ.vn/huong-dan-day-du-ve-ho-so-xin-visa-du-hoc-dai-loan/	/abc/duhocTDJ.vn/huong-dan-day-du-ve-ho-so-xin-visa-du-hoc-dai-loan/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:41	3375442/3375442	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2016:33:54%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/banner-tu-van-du-hoc-TDJ.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/banner-tu-van-du-hoc-TDJ.png	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-tu-tuc/)
20:39:41	108041/108041	---MCZ	200	added ('OK')	text/html	etag:%221264-1736602779;gz%22	https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/	/abc/duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:41	48401/48401	---MCZ	200	added ('OK')	application/json	etag:%221265-1736602779;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3436	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3436.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:39:42	111919/111919	---MCZ	200	added ('OK')	text/html	etag:%221266-1736602780;gz%22	https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/	/abc/duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:42	2416/2416	---M-Z	200	added ('OK')	application/json	etag:%221267-1736602780;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-can-nhung-gi%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed436a.json	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:39:42	2625/2625	---M-Z	200	added ('OK')	text/xml	etag:%221270-1736602781;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdi-du-hoc-dai-loan-can-nhung-gi%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedf88c	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:39:44	112089/112089	---MCZ	200	added ('OK')	text/html	etag:%221269-1736602781;gz%22	https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/	/abc/duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:45	108314/108314	---MCZ	200	added ('OK')	text/html	etag:%221268-1736602781;gz%22	https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/	/abc/duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:45	291203/291203	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Aug%202023%2007:22:23%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692852434.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692852434.jpg	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:39:45	111976/111976	---MCZ	200	added ('OK')	text/html	etag:%221271-1736602781;gz%22	https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/	/abc/duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:46	110819/110819	---MCZ	200	added ('OK')	text/html	etag:%221272-1736602784;gz%22	https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/	/abc/duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:39:46	21126/21126	---MCZ	200	added ('OK')	application/json	etag:%221273-1736602784;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3425	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3425.json	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:39:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:45%20GMT	https://duhocTDJ.vn/?p=3436	/abc/duhocTDJ.vn/index9f9d.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:39:46	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
